40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
40	EXON1a
46.66666667	EXON1a
48	EXON1b
48	EXON1b
50	EXON1b
49	EXON1b
51	EXON1b
50	EXON1b
50	EXON1b
51	EXON1b
48	EXON1b
50	EXON1b
51	EXON1b
50	EXON1b
50	EXON1b
49	EXON1b
50	EXON1b
52	EXON1b
51.54639175	EXON1b
48	EXON1b
50	EXON1b
50	EXON1b
40	EXON1b
50	EXON1b
41.17647059	EXON1b
42.35294118	EXON1b
45.88235294	EXON1b
47.42268041	EXON1b
48.7804878	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
45.88235294	EXON1b
70.58823529	EXON1b
49.41176471	EXON1b
49.36708861	EXON1b
71.76470588	EXON1b
48.10126582	EXON1b
65.88235294	EXON1b
48.10126582	EXON1b
67.05882353	EXON1b
52.94117647	EXON1b
49.41176471	EXON1b
48.23529412	EXON1b
54.11764706	EXON1b
54.11764706	EXON1b
54.11764706	EXON1b
51.76470588	EXON1b
47.05882353	EXON1b
50	EXON1b
43.52941176	EXON1b
45.88235294	EXON1b
48.23529412	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
50.58823529	EXON1b
55.29411765	EXON1b
40.22988506	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
50.58823529	EXON1b
45.88235294	EXON1b
51.19047619	EXON1b
43.02325581	EXON1b
40.90909091	EXON1b
55.29411765	EXON1b
48.23529412	EXON1b
47.61904762	EXON1b
43.52941176	EXON1b
41.86046512	EXON1b
43.02325581	EXON1b
41.17647059	EXON1b
41.17647059	EXON1b
41.17647059	EXON1b
45.88235294	EXON1b
50.58823529	EXON1b
35.10638298	EXON1b
35.10638298	EXON1b
32.9787234	EXON1b
37.23404255	EXON1b
56.47058824	EXON1b
55.29411765	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
57.64705882	EXON1b
60	EXON1b
60	EXON1b
60	EXON1b
55.29411765	EXON1b
55.29411765	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
54.11764706	EXON1b
55.29411765	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
56.47058824	EXON1b
54.11764706	EXON1b
52.94117647	EXON1b
56.47058824	EXON1b
57.64705882	EXON1b
45.74468085	EXON1b
41.4893617	EXON1b
42.55319149	EXON1b
41.4893617	EXON1b
43.61702128	EXON1b
44.68085106	EXON1b
46.80851064	EXON1b
45.74468085	EXON1b
41.4893617	EXON1b
41.4893617	EXON1b
44.68085106	EXON1b
45.74468085	EXON1b
43.61702128	EXON1b
43.61702128	EXON1b
46.80851064	EXON1b
44.68085106	EXON1b
50	EXON1b
40.42553191	EXON1b
43.61702128	EXON1b
47.87234043	EXON1b
46.80851064	EXON1b
40.42553191	EXON1b
43.61702128	EXON1b
44.68085106	EXON1b
46.80851064	EXON1b
43.61702128	EXON1b
43.61702128	EXON1b
47.87234043	EXON1b
44.68085106	EXON1b
45.74468085	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
45.74468085	EXON1b
45.74468085	EXON1b
43.61702128	EXON1b
45.74468085	EXON1b
43.61702128	EXON1b
41.4893617	EXON1b
43.61702128	EXON1b
42.55319149	EXON1b
47.87234043	EXON1b
45.74468085	EXON1b
46.80851064	EXON1b
46.80851064	EXON1b
43.61702128	EXON1b
44.68085106	EXON1b
48.93617021	EXON1b
47.87234043	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
43.61702128	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
47.87234043	EXON1b
43.61702128	EXON1b
47.87234043	EXON1b
44.68085106	EXON1b
46.80851064	EXON1b
45.74468085	EXON1b
45.74468085	EXON1b
45.74468085	EXON1b
43.61702128	EXON1b
44.68085106	EXON1b
44.68085106	EXON1b
46.80851064	EXON1b
46.80851064	EXON1b
40.42553191	EXON1b
42.55319149	EXON1b
43.61702128	EXON1b
50	EXON1b
44.68085106	EXON1b
45.74468085	EXON1b
45.74468085	EXON1b
45.74468085	EXON1b
40.42553191	EXON1b
48.93617021	EXON1b
48.93617021	EXON1b
44.68085106	EXON1b
46.80851064	EXON1b
41.4893617	EXON1b
39.36170213	EXON1b
45.74468085	EXON1b
47.87234043	EXON1b
42.55319149	EXON1b
44.68085106	EXON1b
48.93617021	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
45.88235294	EXON1b
70.58823529	EXON1b
49.41176471	EXON1b
49.36708861	EXON1b
71.76470588	EXON1b
48.10126582	EXON1b
65.88235294	EXON1b
48.10126582	EXON1b
67.05882353	EXON1b
52.94117647	EXON1b
49.41176471	EXON1b
48.23529412	EXON1b
54.11764706	EXON1b
54.11764706	EXON1b
54.11764706	EXON1b
51.76470588	EXON1b
47.05882353	EXON1b
49.41176471	EXON1b
47.05882353	EXON1b
44.70588235	EXON1b
46.59090909	EXON1b
49.41176471	EXON1b
47.05882353	EXON1b
47.72727273	EXON1b
47.72727273	EXON1b
46.59090909	EXON1b
44.70588235	EXON1b
46.59090909	EXON1b
47.05882353	EXON1b
48.23529412	EXON1b
50	EXON1b
40.42553191	EXON1b
43.61702128	EXON1b
32.95454545	EXON1b
34.09090909	EXON1b
41.4893617	EXON1b
32.95454545	EXON1b
42.04545455	EXON1b
32.95454545	EXON1b
44.68085106	EXON1b
50.58823529	EXON1b
48.23529412	EXON1b
49.41176471	EXON1b
49.41176471	EXON1b
41.4893617	EXON1b
41.4893617	EXON1b
40.42553191	EXON1b
42.55319149	EXON1b
41.4893617	EXON1b
40.42553191	EXON1b
41.4893617	EXON1b
40.42553191	EXON1b
42.55319149	EXON1b
38.1443299	EXON1b
38.29787234	EXON1b
40.42553191	EXON1b
44.68085106	EXON1b
42.55319149	EXON1b
41.93548387	EXON1b
40.42553191	EXON1b
44.68085106	EXON1b
41.4893617	EXON1b
44.68085106	EXON1b
51.67785235	EXON2
51.00671141	EXON2
51.67785235	EXON2
51.00671141	EXON2
50.33557047	EXON2
50.33557047	EXON2
50.33557047	EXON2
50.33557047	EXON2
52.34899329	EXON2
52.34899329	EXON2
50.33557047	EXON2
51.00671141	EXON2
51.00671141	EXON2
51.00671141	EXON2
51.67785235	EXON2
50.33557047	EXON2
55.70469799	EXON2
58.38926174	EXON2
50.33557047	EXON2
50.33557047	EXON2
48.32214765	EXON2
